"Year","LocationAbbr","LocationDesc","GeographicLevel","DataSource","Class","Topic","Data_Value","Data_Value_Unit","Data_Value_Type","Data_Value_Footnote_Symbol","Data_Value_Footnote","Confidence_limit_Low","Confidence_limit_High","StratificationCategory1","Stratification1","StratificationCategory2","Stratification2","StratificationCategory3","Stratification3","LocationID"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","15.7","%","Total percent change","NA","NA","-4","35.2","Age group","Ages 35-64 years","Race","Overall","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Heart failure","84.2","%","Total percent change","NA","NA","35.9","150.2","Age group","Ages 35-64 years","Race","Overall","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All heart disease","27.6","%","Total percent change","NA","NA","-10.1","70.9","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All stroke","32.4","%","Total percent change","NA","NA","-2.2","76.3","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","11.6","%","Total percent change","NA","NA","-28.6","53.8","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","30.3","%","Total percent change","NA","NA","5.6","58.9","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Heart failure","73.5","%","Total percent change","NA","NA","14","158.7","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All heart disease","13.4","%","Total percent change","NA","NA","-7.8","49.2","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All stroke","24.6","%","Total percent change","NA","NA","-5.6","66.6","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-3.1","%","Total percent change","NA","NA","-29.4","26","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","18.7","%","Total percent change","NA","NA","-1.5","42.9","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Heart failure","87.4","%","Total percent change","NA","NA","33.4","174.6","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All heart disease","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All stroke","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Heart failure","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All heart disease","35.5","%","Total percent change","NA","NA","7.4","64.3","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All stroke","7.1","%","Total percent change","NA","NA","-26.2","47.9","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-2.7","%","Total percent change","NA","NA","-28.7","52.2","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","15.2","%","Total percent change","NA","NA","-12.1","50.2","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Heart failure","58.8","%","Total percent change","NA","NA","9.6","134.3","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All heart disease","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All stroke","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Heart failure","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All heart disease","14.1","%","Total percent change","NA","NA","-13.4","54.2","Age group","Ages 35-64 years","Race","White","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All stroke","18.7","%","Total percent change","NA","NA","-14.8","58.8","Age group","Ages 35-64 years","Race","White","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-13.2","%","Total percent change","NA","NA","-32.5","5","Age group","Ages 35-64 years","Race","White","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","14.4","%","Total percent change","NA","NA","-5.5","34.1","Age group","Ages 35-64 years","Race","White","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Heart failure","81.9","%","Total percent change","NA","NA","32.2","151.9","Age group","Ages 35-64 years","Race","White","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All heart disease","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All stroke","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Heart failure","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All heart disease","4.4","%","Total percent change","NA","NA","-9.4","20.1","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All stroke","-12.2","%","Total percent change","NA","NA","-25.4","9","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-23.8","%","Total percent change","NA","NA","-34.5","-12","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","-0.9","%","Total percent change","NA","NA","-10.8","9.8","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Heart failure","35.3","%","Total percent change","NA","NA","12.7","61.1","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All heart disease","8.2","%","Total percent change","NA","NA","-9.1","25.6","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All stroke","-15.1","%","Total percent change","NA","NA","-30","7.9","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-25","%","Total percent change","NA","NA","-39","1.8","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","-4.3","%","Total percent change","NA","NA","-14.6","12.5","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Heart failure","35.1","%","Total percent change","NA","NA","14.9","66.2","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All heart disease","8.7","%","Total percent change","NA","NA","-8.4","27","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All stroke","-7.2","%","Total percent change","NA","NA","-22.3","15.6","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-16.3","%","Total percent change","NA","NA","-28.7","1.5","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","0.9","%","Total percent change","NA","NA","-10.3","15.5","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Heart failure","41","%","Total percent change","NA","NA","18.5","69.4","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All heart disease","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All stroke","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Heart failure","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All heart disease","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All stroke","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","Heart failure","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All heart disease","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17107"
"2010 - 2019","IL","Logan","County","NVSS","Cardiovascular Diseases","All stroke","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17107"
